psi_norm		wexb(rad/s)
2.29953E-01	2.13562E+04
2.30605E-01	2.13428E+04
2.31256E-01	2.13292E+04
2.31907E-01	2.13156E+04
2.32558E-01	2.13027E+04
2.33209E-01	2.12898E+04
2.33860E-01	2.12770E+04
2.34512E-01	2.12642E+04
2.35163E-01	2.12515E+04
2.35814E-01	2.12388E+04
2.36465E-01	2.12261E+04
2.37116E-01	2.12135E+04
2.37767E-01	2.12009E+04
2.38418E-01	2.11883E+04
2.39070E-01	2.11758E+04
2.39721E-01	2.11633E+04
2.40372E-01	2.11508E+04
2.41023E-01	2.11384E+04
2.41674E-01	2.11261E+04
2.42325E-01	2.11137E+04
2.42976E-01	2.11015E+04
2.43628E-01	2.10892E+04
2.44279E-01	2.10770E+04
2.44930E-01	2.10648E+04
2.45581E-01	2.10526E+04
2.46232E-01	2.10405E+04
2.46883E-01	2.10284E+04
2.47534E-01	2.10164E+04
2.48186E-01	2.10044E+04
2.48837E-01	2.09923E+04
2.49488E-01	2.09803E+04
2.50139E-01	2.09684E+04
2.50790E-01	2.09565E+04
2.51441E-01	2.09446E+04
2.52092E-01	2.09329E+04
2.52744E-01	2.09211E+04
2.53395E-01	2.09093E+04
2.54046E-01	2.08975E+04
2.54697E-01	2.08858E+04
2.55348E-01	2.08742E+04
2.55999E-01	2.08625E+04
2.56650E-01	2.08509E+04
2.57302E-01	2.08393E+04
2.57953E-01	2.08277E+04
2.58604E-01	2.08162E+04
2.59255E-01	2.08047E+04
2.59906E-01	2.07933E+04
2.60557E-01	2.07819E+04
2.61208E-01	2.07704E+04
2.61860E-01	2.07590E+04
2.62511E-01	2.07477E+04
2.63162E-01	2.07363E+04
2.63813E-01	2.07250E+04
2.64464E-01	2.07138E+04
2.65115E-01	2.07026E+04
2.65766E-01	2.06913E+04
2.66418E-01	2.06801E+04
2.67069E-01	2.06690E+04
2.67720E-01	2.06578E+04
2.68371E-01	2.06468E+04
2.69022E-01	2.06357E+04
2.69673E-01	2.06246E+04
2.70324E-01	2.06136E+04
2.70976E-01	2.06026E+04
2.71627E-01	2.05916E+04
2.72278E-01	2.05806E+04
2.72929E-01	2.05697E+04
2.73580E-01	2.05588E+04
2.74231E-01	2.05479E+04
2.74882E-01	2.05371E+04
2.75534E-01	2.05263E+04
2.76185E-01	2.05155E+04
2.76836E-01	2.05047E+04
2.77487E-01	2.04941E+04
2.78138E-01	2.04836E+04
2.78789E-01	2.04731E+04
2.79440E-01	2.04625E+04
2.80092E-01	2.04520E+04
2.80743E-01	2.04419E+04
2.81394E-01	2.04318E+04
2.82045E-01	2.04219E+04
2.82696E-01	2.04119E+04
2.83347E-01	2.04020E+04
2.83998E-01	2.03920E+04
2.84650E-01	2.03822E+04
2.85301E-01	2.03723E+04
2.85952E-01	2.03625E+04
2.86603E-01	2.03527E+04
2.87254E-01	2.03430E+04
2.87905E-01	2.03332E+04
2.88556E-01	2.03236E+04
2.89208E-01	2.03139E+04
2.89859E-01	2.03043E+04
2.90510E-01	2.02947E+04
2.91161E-01	2.02851E+04
2.91812E-01	2.02756E+04
2.92463E-01	2.02661E+04
2.93114E-01	2.02566E+04
2.93766E-01	2.02472E+04
2.94417E-01	2.02378E+04
2.95068E-01	2.02283E+04
2.95719E-01	2.02190E+04
